f1,recall,precision
0.8624748779782547,0.8309820193637621,0.8964488212473889
0.8624999999995003,0.8398340248962656,0.8864233576642335
0.8622668579621978,0.8312586445366529,0.8956780923994039
0.8618533257527693,0.8387275242047026,0.8862905583162818
0.8629629629624633,0.8378976486860304,0.8895741556534508
0.8619006603497734,0.8304287690179807,0.8958519844822441
0.8623011892816328,0.8323651452282158,0.8944708680142688
0.8627005537408037,0.840387275242047,0.8862310385064177
0.862374821172605,0.8337482710926695,0.8930370370370371
0.8619006603497734,0.8304287690179807,0.8958519844822441
0.8629862700223838,0.8345781466113417,0.8933965057743559
0.862739531582183,0.8406639004149378,0.88600583090379
0.8629470672384133,0.8343015214384509,0.8936296296296297
0.8622375611154053,0.8293222683264178,0.8978736148547469
0.8626161543954977,0.8345781466113417,0.892603550295858
0.8613475688928784,0.8257261410788381,0.9001809408926418
0.861679301959163,0.833195020746888,0.8921800947867299
0.8626835876224863,0.8367911479944675,0.8902295467922308
0.8612344264637708,0.8318118948824343,0.892814726840855
0.8610354223428249,0.8304287690179807,0.8939845145920191
0.8632576845728992,0.8312586445366529,0.8978189423364207
0.8613493424809185,0.8334716459197787,0.891156462585034
0.8620097337527213,0.8329183955739973,0.8932067635716404
0.8610831777038536,0.829045643153527,0.8956963538553496
0.8631428571423576,0.8356846473029046,0.892466765140325
0.8621575342460758,0.8356846473029046,0.8903625110521662
0.8619306788880712,0.8323651452282158,0.8936738936738937
0.8627730972435387,0.8356846473029046,0.8916765053128689
0.8620788121068677,0.8351313969571231,0.8908232516966657
0.8624535315980135,0.8343015214384509,0.8925717667949097
0.8628963153379752,0.8356846473029046,0.8919397697077059
0.8629903354173513,0.8398340248962656,0.887459807073955
0.8629296819278987,0.8367911479944675,0.89075382803298
0.8624194702929866,0.833195020746888,0.8937685459940653
0.8625877632893703,0.8326417704011065,0.8947681331747919
0.8634739099351688,0.8354080221300139,0.893491124260355
0.862385321100418,0.8320885200553251,0.8949717346027968
0.8625592417056619,0.8307053941908714,0.8969534050179212
0.8629845236399944,0.8406639004149378,0.8865227537922987
0.8625106746365627,0.8381742738589212,0.8883025505716798
0.862789705672755,0.8392807745504841,0.88765359859567
0.8624588521535008,0.8334716459197787,0.8935349940688019
0.863434863434364,0.8351313969571231,0.8937240970988751
0.8627171745936331,0.8378976486860304,0.8890519518638098
0.8613180515754318,0.8315352697095436,0.8933135215453195
0.8622960206121545,0.833195020746888,0.8935034114506081
0.8621036016640149,0.8309820193637621,0.8956469886702445
0.8616806237361454,0.8254495159059474,0.9012382965871338
0.8598561151074144,0.8265560165975103,0.895952023988006
0.8624384593102453,0.823789764868603,0.904892130051656
0.8611230791320584,0.8293222683264178,0.8954599761051374
0.8629354654478157,0.8359612724757953,0.8917084685748008
0.8626492161651845,0.8295988934993085,0.8984421809466746
0.8623695869653429,0.8345781466113417,0.8920756948551153
0.8624460431649684,0.829045643153527,0.8986506746626687
0.8626664757262655,0.833195020746888,0.8942992874109263
0.8631819480143533,0.8359612724757953,0.8922350162385592
0.8610478359903889,0.8365145228215768,0.8870636550308009
0.8614587829084346,0.8282157676348548,0.8974820143884892
0.8622771707873098,0.8295988934993085,0.8976354384914697
0.8593548387091781,0.829045643153527,0.8919642857142858
0.8621135873467329,0.8293222683264178,0.8976047904191616
0.8631130063960888,0.8398340248962656,0.887719298245614
0.8621236133117035,0.8276625172890733,0.899579073962718
0.8610990913019673,0.8257261410788381,0.8996383363471971
0.8625932300626102,0.8318118948824343,0.8957402442657134
0.862542955325961,0.833195020746888,0.8940338379341051
0.8630918425551194,0.8370677731673583,0.8907859876361496
0.8622617170698748,0.8320885200553251,0.8947055324211779
0.8615340419414714,0.8295988934993085,0.8960262922019719
0.8627002288324526,0.8343015214384509,0.8931003849570625
0.86147681740076,0.8326417704011065,0.8923806700266825
0.8619750609139337,0.8318118948824343,0.8944080904223677
0.8618973119039237,0.8381742738589212,0.8870023419203747
0.8624513898885978,0.8282157676348548,0.8996394230769231
0.8620837501781484,0.8343015214384509,0.8917800118273211
0.8623271889395929,0.8282157676348548,0.8993691799339141
0.8616225546600301,0.8284923928077456,0.8975127359904106
0.8629687722795518,0.8370677731673583,0.8905238375515009
0.8614631336400538,0.8273858921161825,0.8984680084109342
0.8626946706667387,0.8351313969571231,0.8921394799054374
0.8624407072008806,0.8298755186721992,0.8976660682226212
0.8617816091949031,0.8295988934993085,0.8965620328849029
0.8621928437988973,0.8298755186721992,0.8971291866028708
0.8612949640282777,0.827939142461964,0.8974512743628186
0.8632001145962632,0.8334716459197787,0.8951277480689246
0.8605451936867317,0.8295988934993085,0.8938897168405365
0.8623250499852188,0.8351313969571231,0.8913492766459994
0.8627733026462212,0.8295988934993085,0.8987114174408151
0.862478286044666,0.8240663900414937,0.9046462192529608
0.8631216855376974,0.8329183955739973,0.8955978584176085
0.8630313439239318,0.8340248962655602,0.8941281138790036
0.8623487544478989,0.8378976486860304,0.8882697947214077
0.8632806942661101,0.8392807745504841,0.8886936145284124
0.8627283105017836,0.8362378976486861,0.8909519599174771
0.8630175836637091,0.8417704011065007,0.8853651440209485
0.8618213157133761,0.8298755186721992,0.89632506722438
0.8635002139490084,0.837344398340249,0.8913427561837456
0.8623435722406835,0.8387275242047026,0.88732806555458
0.8626499143341665,0.8356846473029046,0.8914133962820892
0.8623905868842762,0.8312586445366529,0.8959451401311866
0.8614103116467792,0.8295988934993085,0.8957586618876942
0.8615738081557328,0.8298755186721992,0.8957897879964168
0.8622463561012438,0.8345781466113417,0.8918120011823825
0.8620097337527213,0.8329183955739973,0.8932067635716404
0.8601169257088974,0.8343015214384509,0.8875809299587993
0.8612467681695668,0.8293222683264178,0.8957275171795638
0.8618213157133761,0.8298755186721992,0.89632506722438
0.862923909945354,0.8376210235131397,0.8898031148986189
0.8615916955012309,0.8265560165975103,0.8997289972899729
0.8617722971030279,0.8312586445366529,0.8946114915153319
0.8615696495795763,0.8229598893499308,0.9039805530233972
0.8627953316248919,0.8384508990318119,0.8885957197302844
0.8619402985069633,0.8307053941908714,0.8956158663883089
0.86147681740076,0.8326417704011065,0.8923806700266825
0.8619198616310949,0.8271092669432918,0.8997893469756244
0.8624011502511183,0.8295988934993085,0.8979041916167665
0.8628400512742476,0.8378976486860304,0.8893129770992366
0.8623115577884454,0.8307053941908714,0.8964179104477612
0.8631097124869844,0.8345781466113417,0.8936611374407583
0.8600172463346545,0.8276625172890733,0.8950044869877356
0.8631578947363425,0.8392807745504841,0.8884333821376281
0.8624963966555977,0.8276625172890733,0.9003912127595546
0.8621726062682854,0.833195020746888,0.8932384341637011
0.861340941511626,0.8351313969571231,0.8892488954344624
0.8611548932506827,0.8312586445366529,0.893281807372176
0.860174960561669,0.8295988934993085,0.8930911256700417
0.8628009687984747,0.8376210235131397,0.8895417156286721
0.8622310870489378,0.8370677731673583,0.8889541715628673
0.861014994232488,0.8260027662517289,0.8991267690454682
0.8625267665947896,0.8356846473029046,0.8911504424778761
0.8616578077857383,0.8295988934993085,0.8962940824865511
0.8612591845550404,0.8268326417704011,0.8986770895971137
0.860991688162298,0.8309820193637621,0.8932500743383883
0.861215087819829,0.8273858921161825,0.8979285499849895
0.8617558022194807,0.8268326417704011,0.8997591812161349
0.8614638322152232,0.8351313969571231,0.8895109015910431
0.8615472452178847,0.8348547717842324,0.890002948982601
0.86292069911838,0.8262793914246196,0.902962515114873
0.8615517738673981,0.8262793914246196,0.8999698704429044
0.8624300674216783,0.8315352697095436,0.8957091775923719
0.8622514661702917,0.8337482710926695,0.8927725118483413
0.8625756266200713,0.8282157676348548,0.8999098286744815
0.8610033060222118,0.8284923928077456,0.8961699581089169
0.8619163215759676,0.8348547717842324,0.8907910271546635
0.861816616443754,0.8307053941908714,0.8953488372093024
0.861636127542424,0.8260027662517289,0.9004825090470446
0.862997993693969,0.8329183955739973,0.8953315492120131
0.8621135873467329,0.8293222683264178,0.8976047904191616
0.8630646083471277,0.8351313969571231,0.8929310854776693
0.8621085894852806,0.83015214384509,0.8966238422467881
0.8622426946878554,0.8284923928077456,0.898859543817527
0.8636233951492864,0.837344398340249,0.8916053019145803
0.8623615705445892,0.8293222683264178,0.8981426003594967
0.8617280412661578,0.8318118948824343,0.8938763376932224
0.862555191567653,0.8376210235131397,0.8890193775689958
0.8620394173088408,0.8348547717842324,0.8910540301151462
0.8621431645383042,0.8312586445366529,0.8954112038140644
0.8628685943310207,0.8337482710926695,0.8940967072085435
0.8631308810944534,0.837344398340249,0.8905560458958517
0.8610634648365503,0.833195020746888,0.8908606921029282
0.8623905868842762,0.8312586445366529,0.8959451401311866
0.8621625482068995,0.8348547717842324,0.8913171884229178
0.8625660054226487,0.8359612724757953,0.8909198113207547
0.8614146060949579,0.8287690179806363,0.8967375037413948
0.8623958632571852,0.8304287690179807,0.8969226172691963
0.862923909945354,0.8376210235131397,0.8898031148986189
0.8627730972435387,0.8356846473029046,0.8916765053128689
0.8595017793589311,0.8351313969571231,0.8853372434017596
0.8619999999995005,0.8345781466113417,0.8912850812407681
0.8613222429365436,0.8307053941908714,0.8942823108993448
0.8628571428566435,0.8354080221300139,0.8921713441654358
0.8599283154116871,0.8295988934993085,0.8925595238095239
0.860930969879887,0.8262793914246196,0.8986161251504212
0.8618768747316816,0.8345781466113417,0.8910218546958063
0.8611308930346805,0.8362378976486861,0.8875513799177921
0.8633629332564471,0.8337482710926695,0.8951588951588951
0.8620443173690502,0.8340248962655602,0.8920118343195266
0.8619596541781752,0.8273858921161825,0.8995488721804511
0.862338400340458,0.8395573997233748,0.8863901869158879
0.8627787307027596,0.8348547717842324,0.8926353149955635
0.8622030237576002,0.8282157676348548,0.8990990990990991
0.8620293187692623,0.8295988934993085,0.8970984145976668
0.8622668579621978,0.8312586445366529,0.8956780923994039
0.863033448673088,0.827939142461964,0.9012345679012346
0.8623800658737667,0.8329183955739973,0.8940023752969121
0.8606216874368305,0.8309820193637621,0.8924539512774807
0.8619198616310949,0.8271092669432918,0.8997893469756244
0.8634875444834863,0.8390041493775934,0.8894428152492668
0.8616487455192138,0.8312586445366529,0.8943452380952381
0.861226239816565,0.8334716459197787,0.8908929627439385
0.8614318706692468,0.8254495159059474,0.9006942348324781
0.8622771707873098,0.8295988934993085,0.8976354384914697
0.861816616443754,0.8307053941908714,0.8953488372093024
0.8624194702929866,0.833195020746888,0.8937685459940653
0.8616884047579928,0.8315352697095436,0.8941106484235574
0.863317589809147,0.8343015214384509,0.8944246737841044
0.8620345270361676,0.8356846473029046,0.8901001767825575
0.8630943829904504,0.8309820193637621,0.8977884040645547
0.8613704927447959,0.8293222683264178,0.8959952181709504
0.8629412605397321,0.8351313969571231,0.8926670609107037
0.8626664757262655,0.833195020746888,0.8942992874109263
0.8631519113253494,0.8401106500691563,0.8874926943308007
0.8633424342572964,0.8309820193637621,0.8983253588516746
0.8627338129491411,0.8293222683264178,0.8989505247376312
0.8628743372971077,0.8329183955739973,0.8950653983353151
0.861980648832739,0.8378976486860304,0.8874890125988866
0.8626554237525376,0.8348547717842324,0.8923713778829095
0.8626664757262655,0.833195020746888,0.8942992874109263
0.8631097124869844,0.8345781466113417,0.8936611374407583
0.8626831370290899,0.8307053941908714,0.8972213922916045
0.8623695869653429,0.8345781466113417,0.8920756948551153
0.8622171297617464,0.8326417704011065,0.893970893970894
0.8607266435981167,0.8257261410788381,0.8988256549232159
0.8615296312234927,0.8304287690179807,0.8950506857483602
0.86284074605402,0.8318118948824343,0.896274217585693
0.8615560640727271,0.833195020746888,0.8919159016878887
0.8634423897576795,0.8395573997233748,0.8887262079062958
0.8614189091950685,0.827939142461964,0.8977204559088182
0.8619006603497734,0.8304287690179807,0.8958519844822441
0.8628571428566435,0.8354080221300139,0.8921713441654358
0.8620092378747897,0.8260027662517289,0.9012979172955026
0.8615562292473715,0.8254495159059474,0.9009661835748792
0.8602088996990285,0.8315352697095436,0.8909306461173682
0.8630254503855458,0.8348547717842324,0.8931636578869488
0.8630918425551194,0.8370677731673583,0.8907859876361496
0.8614811631566414,0.8318118948824343,0.8933452168746286
0.8627843754466319,0.8340248962655602,0.8935981031416717
0.8634749254150424,0.8406639004149378,0.8875584112149533
0.8631337067351031,0.8312586445366529,0.8975507765830346
0.8629629629624633,0.8378976486860304,0.8895741556534508
0.8621181844128604,0.8354080221300139,0.8905927455028015
0.8616623526023194,0.8287690179806363,0.8972746331236897
0.8623827125385961,0.8390041493775934,0.8871014916642294
0.8610990913019673,0.8257261410788381,0.8996383363471971
0.8628287135744825,0.8395573997233748,0.8874269005847953
0.8618609994251182,0.83015214384509,0.8960883845924157
0.8615517738673981,0.8262793914246196,0.8999698704429044
0.8621135873467329,0.8293222683264178,0.8976047904191616
0.8622550411809828,0.8398340248962656,0.8859060402684564
0.8625768625763631,0.8343015214384509,0.8928359976317347
0.8617326448646757,0.8309820193637621,0.8948465892165625
0.8617159336692917,0.8265560165975103,0.9
0.8626946706667387,0.8351313969571231,0.8921394799054374
0.8630431664988553,0.8323651452282158,0.8960690887432996
0.8621281464525897,0.8337482710926695,0.8925081433224755
0.8630740793397536,0.8395573997233748,0.8879461673493271
0.8628174209102677,0.8412171507607192,0.8855562026790914
0.8619020501133956,0.837344398340249,0.8879436784980933
0.8625877632893703,0.8326417704011065,0.8947681331747919
0.8624170752807238,0.8271092669432918,0.9008737571557698
0.8608931373942785,0.8345781466113417,0.8889216263995285
0.8625089605729773,0.8320885200553251,0.8952380952380953
0.8623695869653429,0.8345781466113417,0.8920756948551153
0.8614232209732835,0.8271092669432918,0.898707544334235
0.8625414683393249,0.8271092669432918,0.9011452682338759
0.861706720390924,0.8282157676348548,0.8980203959208158
0.8624928530583914,0.8345781466113417,0.8923395445134575
0.8609955530048083,0.83015214384509,0.8942193087008343
0.8630313439239318,0.8340248962655602,0.8941281138790036
0.862553802008109,0.8315352697095436,0.8959761549925485
0.8629412605397321,0.8351313969571231,0.8926670609107037
0.8610393339070517,0.8295988934993085,0.894956729334527
0.8600516203034868,0.8295988934993085,0.8928252456088122
0.8618848318655711,0.8260027662517289,0.9010259505129753
0.8607703281022108,0.8345781466113417,0.8886597938144329
0.8625375482758559,0.8340248962655602,0.893068720379147
0.8630586891327291,0.8359612724757953,0.8919716646989374
0.8621928437988973,0.8298755186721992,0.8971291866028708
0.8610033060222118,0.8284923928077456,0.8961699581089169
0.8623167576884918,0.8298755186721992,0.8973975471133713
0.861653272100534,0.8304287690179807,0.8953176260065613
0.8628013777262515,0.8315352697095436,0.8965105875335521
0.8625035806354215,0.8329183955739973,0.8942678942678942
0.8626279863476232,0.8390041493775934,0.887620719929763
0.8624875053543484,0.8354080221300139,0.8913813459268005
0.8600545428443406,0.8287690179806363,0.8937947494033412
0.860174960561669,0.8295988934993085,0.8930911256700417
0.8605921241731138,0.8282157676348548,0.8956027520191445
0.8607015032206888,0.8315352697095436,0.8919881305637982
0.8611906124780352,0.8323651452282158,0.8920841980432849
0.861915046795757,0.827939142461964,0.8987987987987988
0.8616397195588081,0.8329183955739973,0.8924125666864257
0.860991688162298,0.8309820193637621,0.8932500743383883
0.8631216855376974,0.8329183955739973,0.8955978584176085
0.8626334519567957,0.8381742738589212,0.8885630498533724
0.8616315941188435,0.8268326417704011,0.8994884140836593
0.8627113786180158,0.8326417704011065,0.8950341956586381
0.8615340419414714,0.8295988934993085,0.8960262922019719
0.8628013777262515,0.8315352697095436,0.8965105875335521
0.8621331424476038,0.8329183955739973,0.8934718100890208
0.8624270877787008,0.8384508990318119,0.8878148799062683
0.8627843754466319,0.8340248962655602,0.8935981031416717
0.8611230791320584,0.8293222683264178,0.8954599761051374
0.8616714697401348,0.8271092669432918,0.8992481203007519
0.8608720596667411,0.83015214384509,0.8939529341674114
0.8617886178856794,0.8356846473029046,0.8895759717314488
0.8596390718986698,0.83015214384509,0.8912978912978913
0.8618468146022207,0.8326417704011065,0.8931750741839762
0.8629078420143832,0.8340248962655602,0.8938630299436703
0.8615030233222764,0.8276625172890733,0.8982287601320925
0.8614674931521605,0.8265560165975103,0.8994581577363034
0.8615296312234927,0.8304287690179807,0.8950506857483602
0.861564918314204,0.8315352697095436,0.8938447814451382
0.8613535555868522,0.8326417704011065,0.8921161825726142
0.8631578947363425,0.8392807745504841,0.8884333821376281
0.8619994237966774,0.8276625172890733,0.8993086865043582
0.8621532269651467,0.8295988934993085,0.8973668461998803
0.8624535315980135,0.8343015214384509,0.8925717667949097
0.8611391492424713,0.8260027662517289,0.8993975903614457
0.8634993540973906,0.8320885200553251,0.8973747016706444
0.860694384911631,0.833195020746888,0.8900709219858156
0.8627002288324526,0.8343015214384509,0.8931003849570625
0.8625305887428432,0.8287690179806363,0.8991596638655462
0.8628350293817566,0.8326417704011065,0.8953004164187983
0.8622908622903629,0.8340248962655602,0.8925399644760214
0.8625646923514271,0.8298755186721992,0.8979347500748279
0.8623668298296189,0.8284923928077456,0.8991293905734014
0.8596192100023421,0.8367911479944675,0.8837277242185217
0.8626106826615971,0.8354080221300139,0.8916445231768527
0.8617558022194807,0.8268326417704011,0.8997591812161349
0.8615693587715563,0.8307053941908714,0.8948152562574494
0.8623198744466398,0.8359612724757953,0.8903948143783147
0.8626720183481245,0.8323651452282158,0.8952692650996728
0.8622979214775609,0.8262793914246196,0.9015997585270148
0.861489880866445,0.83015214384509,0.8952863961813843
0.8629354654478157,0.8359612724757953,0.8917084685748008
0.862923909945354,0.8376210235131397,0.8898031148986189
0.8625932300626102,0.8318118948824343,0.8957402442657134
0.8632028469745894,0.8387275242047026,0.8891495601173021
